2017-09-15 15:55:37,33460417,PremiumCard,MC10005,{[100,Other,#Description of Other,90.0],[101,Weapons,Buy these to win the war against Hydra,0.0],[102,Magic Stones,Buy these when fighting against Loki's friends,100.0],[103,Planes,For a quick rendezvous with the team,50.0],[104,Vehicles,To go for a drive around town,400.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,400.0]}
2017-09-15 15:55:37,24453779,PremiumCard,MC10005,{[100,Other,#Description of Other,40.0],[101,Weapons,Buy these to win the war against Hydra,70.0],[102,Magic Stones,Buy these when fighting against Loki's friends,400.0],[103,Planes,For a quick rendezvous with the team,70.0],[104,Vehicles,To go for a drive around town,10.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,80.0]}
2017-09-15 15:55:37,59514216,PremiumCard,MC10005,{[100,Other,#Description of Other,10.0],[101,Weapons,Buy these to win the war against Hydra,80.0],[102,Magic Stones,Buy these when fighting against Loki's friends,400.0],[103,Planes,For a quick rendezvous with the team,200.0],[104,Vehicles,To go for a drive around town,70.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,20.0]}
2017-09-15 15:55:37,97131885,Cash,,{[100,Other,#Description of Other,70.0],[101,Weapons,Buy these to win the war against Hydra,90.0],[102,Magic Stones,Buy these when fighting against Loki's friends,90.0],[103,Planes,For a quick rendezvous with the team,500.0],[104,Vehicles,To go for a drive around town,10.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,90.0]}
2017-09-15 15:55:37,67174689,Cash,,{[100,Other,#Description of Other,70.0],[101,Weapons,Buy these to win the war against Hydra,0.0],[102,Magic Stones,Buy these when fighting against Loki's friends,20.0],[103,Planes,For a quick rendezvous with the team,10.0],[104,Vehicles,To go for a drive around town,40.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,100.0]}
2017-09-15 15:55:37,24055504,BasicCard,MC10006,{[100,Other,#Description of Other,300.0],[101,Weapons,Buy these to win the war against Hydra,500.0],[102,Magic Stones,Buy these when fighting against Loki's friends,90.0],[103,Planes,For a quick rendezvous with the team,300.0],[104,Vehicles,To go for a drive around town,20.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,80.0]}
2017-09-15 15:55:37,39598358,BasicCard,MC10006,{[100,Other,#Description of Other,0.0],[101,Weapons,Buy these to win the war against Hydra,90.0],[102,Magic Stones,Buy these when fighting against Loki's friends,90.0],[103,Planes,For a quick rendezvous with the team,100.0],[104,Vehicles,To go for a drive around town,80.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,60.0]}
2017-09-15 15:55:37,46800033,PremiumCard,MC10007,{[100,Other,#Description of Other,70.0],[101,Weapons,Buy these to win the war against Hydra,0.0],[102,Magic Stones,Buy these when fighting against Loki's friends,90.0],[103,Planes,For a quick rendezvous with the team,500.0],[104,Vehicles,To go for a drive around town,30.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,50.0]}
2017-09-15 15:55:37,94156606,PremiumCard,MC10007,{[100,Other,#Description of Other,0.0],[101,Weapons,Buy these to win the war against Hydra,100.0],[102,Magic Stones,Buy these when fighting against Loki's friends,60.0],[103,Planes,For a quick rendezvous with the team,70.0],[104,Vehicles,To go for a drive around town,400.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,20.0]}
2017-09-15 15:55:37,89373234,PremiumCard,MC10007,{[100,Other,#Description of Other,100.0],[101,Weapons,Buy these to win the war against Hydra,50.0],[102,Magic Stones,Buy these when fighting against Loki's friends,90.0],[103,Planes,For a quick rendezvous with the team,20.0],[104,Vehicles,To go for a drive around town,0.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,20.0]}
2017-09-15 15:55:37,53184781,AnonCard,MC10008,{[100,Other,#Description of Other,70.0],[101,Weapons,Buy these to win the war against Hydra,200.0],[102,Magic Stones,Buy these when fighting against Loki's friends,0.0],[103,Planes,For a quick rendezvous with the team,20.0],[104,Vehicles,To go for a drive around town,20.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,50.0]}
2017-09-15 15:55:37,92244791,AnonCard,MC10008,{[100,Other,#Description of Other,200.0],[101,Weapons,Buy these to win the war against Hydra,500.0],[102,Magic Stones,Buy these when fighting against Loki's friends,100.0],[103,Planes,For a quick rendezvous with the team,0.0],[104,Vehicles,To go for a drive around town,90.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,0.0]}
2017-09-15 15:55:37,42675550,PremiumCard,MC10012,{[100,Other,#Description of Other,80.0],[101,Weapons,Buy these to win the war against Hydra,500.0],[102,Magic Stones,Buy these when fighting against Loki's friends,100.0],[103,Planes,For a quick rendezvous with the team,400.0],[104,Vehicles,To go for a drive around town,40.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,30.0]}
2017-09-15 15:55:37,53795556,PremiumCard,MC10012,{[100,Other,#Description of Other,10.0],[101,Weapons,Buy these to win the war against Hydra,50.0],[102,Magic Stones,Buy these when fighting against Loki's friends,20.0],[103,Planes,For a quick rendezvous with the team,200.0],[104,Vehicles,To go for a drive around town,90.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,0.0]}
2017-09-15 15:55:37,85999472,PremiumCard,MC10012,{[100,Other,#Description of Other,400.0],[101,Weapons,Buy these to win the war against Hydra,300.0],[102,Magic Stones,Buy these when fighting against Loki's friends,60.0],[103,Planes,For a quick rendezvous with the team,40.0],[104,Vehicles,To go for a drive around town,300.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,500.0]}
2017-09-15 15:55:37,28629933,PremiumCard,MC10013,{[100,Other,#Description of Other,40.0],[101,Weapons,Buy these to win the war against Hydra,60.0],[102,Magic Stones,Buy these when fighting against Loki's friends,10.0],[103,Planes,For a quick rendezvous with the team,200.0],[104,Vehicles,To go for a drive around town,200.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,400.0]}
2017-09-15 15:55:37,13563683,PremiumCard,MC10013,{[100,Other,#Description of Other,60.0],[101,Weapons,Buy these to win the war against Hydra,200.0],[102,Magic Stones,Buy these when fighting against Loki's friends,90.0],[103,Planes,For a quick rendezvous with the team,70.0],[104,Vehicles,To go for a drive around town,200.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,40.0]}
2017-09-15 15:55:37,41928184,PremiumCard,MC10005,{[100,Other,#Description of Other,20.0],[101,Weapons,Buy these to win the war against Hydra,50.0],[102,Magic Stones,Buy these when fighting against Loki's friends,400.0],[103,Planes,For a quick rendezvous with the team,400.0],[104,Vehicles,To go for a drive around town,50.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,60.0]}
2017-09-15 15:55:37,60648514,PremiumCard,MC10005,{[100,Other,#Description of Other,20.0],[101,Weapons,Buy these to win the war against Hydra,40.0],[102,Magic Stones,Buy these when fighting against Loki's friends,20.0],[103,Planes,For a quick rendezvous with the team,40.0],[104,Vehicles,To go for a drive around town,60.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,500.0]}
2017-09-15 15:55:37,42887481,PremiumCard,MC10005,{[100,Other,#Description of Other,70.0],[101,Weapons,Buy these to win the war against Hydra,70.0],[102,Magic Stones,Buy these when fighting against Loki's friends,20.0],[103,Planes,For a quick rendezvous with the team,30.0],[104,Vehicles,To go for a drive around town,40.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,10.0]}
2017-09-15 15:55:37,51697150,PremiumCard,MC10005,{[100,Other,#Description of Other,90.0],[101,Weapons,Buy these to win the war against Hydra,70.0],[102,Magic Stones,Buy these when fighting against Loki's friends,400.0],[103,Planes,For a quick rendezvous with the team,10.0],[104,Vehicles,To go for a drive around town,100.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,50.0]}
2017-09-15 15:55:37,79244381,Cash,,{[100,Other,#Description of Other,0.0],[101,Weapons,Buy these to win the war against Hydra,200.0],[102,Magic Stones,Buy these when fighting against Loki's friends,80.0],[103,Planes,For a quick rendezvous with the team,10.0],[104,Vehicles,To go for a drive around town,80.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,20.0]}
2017-09-15 15:55:37,13242252,Cash,,{[100,Other,#Description of Other,0.0],[101,Weapons,Buy these to win the war against Hydra,20.0],[102,Magic Stones,Buy these when fighting against Loki's friends,200.0],[103,Planes,For a quick rendezvous with the team,300.0],[104,Vehicles,To go for a drive around town,200.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,40.0]}
2017-09-15 15:55:37,37555038,Cash,,{[100,Other,#Description of Other,300.0],[101,Weapons,Buy these to win the war against Hydra,100.0],[102,Magic Stones,Buy these when fighting against Loki's friends,400.0],[103,Planes,For a quick rendezvous with the team,100.0],[104,Vehicles,To go for a drive around town,80.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,400.0]}
2017-09-15 15:55:37,46166192,PremiumCard,MC10005,{[100,Other,#Description of Other,20.0],[101,Weapons,Buy these to win the war against Hydra,40.0],[102,Magic Stones,Buy these when fighting against Loki's friends,10.0],[103,Planes,For a quick rendezvous with the team,30.0],[104,Vehicles,To go for a drive around town,50.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,400.0]}
2017-09-15 15:55:37,54015333,PremiumCard,MC10005,{[100,Other,#Description of Other,200.0],[101,Weapons,Buy these to win the war against Hydra,100.0],[102,Magic Stones,Buy these when fighting against Loki's friends,80.0],[103,Planes,For a quick rendezvous with the team,90.0],[104,Vehicles,To go for a drive around town,50.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,40.0]}
2017-09-15 15:55:37,30976216,Cash,,{[100,Other,#Description of Other,60.0],[101,Weapons,Buy these to win the war against Hydra,80.0],[102,Magic Stones,Buy these when fighting against Loki's friends,100.0],[103,Planes,For a quick rendezvous with the team,80.0],[104,Vehicles,To go for a drive around town,50.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,500.0]}
2017-09-15 15:55:37,97851517,Cash,,{[100,Other,#Description of Other,80.0],[101,Weapons,Buy these to win the war against Hydra,80.0],[102,Magic Stones,Buy these when fighting against Loki's friends,200.0],[103,Planes,For a quick rendezvous with the team,400.0],[104,Vehicles,To go for a drive around town,20.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,40.0]}
2017-09-15 15:55:37,19506002,AnonCard,MC10017,{[100,Other,#Description of Other,200.0],[101,Weapons,Buy these to win the war against Hydra,20.0],[102,Magic Stones,Buy these when fighting against Loki's friends,400.0],[103,Planes,For a quick rendezvous with the team,40.0],[104,Vehicles,To go for a drive around town,30.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,70.0]}
2017-09-15 15:55:37,40659665,AnonCard,MC10017,{[100,Other,#Description of Other,30.0],[101,Weapons,Buy these to win the war against Hydra,60.0],[102,Magic Stones,Buy these when fighting against Loki's friends,0.0],[103,Planes,For a quick rendezvous with the team,500.0],[104,Vehicles,To go for a drive around town,0.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,60.0]}
2017-09-15 15:55:37,16255154,PremiumCard,MC10018,{[100,Other,#Description of Other,20.0],[101,Weapons,Buy these to win the war against Hydra,300.0],[102,Magic Stones,Buy these when fighting against Loki's friends,300.0],[103,Planes,For a quick rendezvous with the team,10.0],[104,Vehicles,To go for a drive around town,0.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,400.0]}
2017-09-15 15:55:37,53016279,PremiumCard,MC10018,{[100,Other,#Description of Other,30.0],[101,Weapons,Buy these to win the war against Hydra,300.0],[102,Magic Stones,Buy these when fighting against Loki's friends,60.0],[103,Planes,For a quick rendezvous with the team,10.0],[104,Vehicles,To go for a drive around town,40.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,40.0]}
2017-09-15 15:55:37,81198931,PremiumCard,MC10018,{[100,Other,#Description of Other,400.0],[101,Weapons,Buy these to win the war against Hydra,80.0],[102,Magic Stones,Buy these when fighting against Loki's friends,90.0],[103,Planes,For a quick rendezvous with the team,30.0],[104,Vehicles,To go for a drive around town,40.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,300.0]}
2017-09-15 15:55:37,55409487,AnonCard,MC10017,{[100,Other,#Description of Other,70.0],[101,Weapons,Buy these to win the war against Hydra,0.0],[102,Magic Stones,Buy these when fighting against Loki's friends,300.0],[103,Planes,For a quick rendezvous with the team,300.0],[104,Vehicles,To go for a drive around town,10.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,50.0]}
2017-09-15 15:55:37,70329762,AnonCard,MC10017,{[100,Other,#Description of Other,20.0],[101,Weapons,Buy these to win the war against Hydra,70.0],[102,Magic Stones,Buy these when fighting against Loki's friends,0.0],[103,Planes,For a quick rendezvous with the team,0.0],[104,Vehicles,To go for a drive around town,50.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,40.0]}
2017-09-15 15:55:37,29422467,PremiumCard,MC10005,{[100,Other,#Description of Other,500.0],[101,Weapons,Buy these to win the war against Hydra,300.0],[102,Magic Stones,Buy these when fighting against Loki's friends,50.0],[103,Planes,For a quick rendezvous with the team,20.0],[104,Vehicles,To go for a drive around town,200.0],[105,Asgardian Weapons,When you need that extra punch that Thor has,40.0]}
