purchaseTime,receiptID,cardType,cardID,categories[]
Wed Sep 13 19:55:30 AEST 2017,76964965,PremiumCard,MC10005,{[100,Other,#Description,500.0],[101,Motors,#Description,50.0],[102,Electronics,#Description,30.0],[103,Fashion,#Description,90.0],[104,Toys,#Description,80.0],[105,Deals,#Description,60.0]}
Wed Sep 13 19:55:30 AEST 2017,68522955,PremiumCard,MC10005,{[100,Other,#Description,20.0],[101,Motors,#Description,70.0],[102,Electronics,#Description,100.0],[103,Fashion,#Description,20.0],[104,Toys,#Description,100.0],[105,Deals,#Description,500.0]}
Wed Sep 13 19:55:30 AEST 2017,94075487,Cash,null,{[100,Other,#Description,100.0],[101,Motors,#Description,300.0],[102,Electronics,#Description,30.0],[103,Fashion,#Description,90.0],[104,Toys,#Description,500.0],[105,Deals,#Description,500.0]}
Wed Sep 13 19:55:30 AEST 2017,50582459,Cash,null,{[100,Other,#Description,20.0],[101,Motors,#Description,60.0],[102,Electronics,#Description,70.0],[103,Fashion,#Description,30.0],[104,Toys,#Description,10.0],[105,Deals,#Description,40.0]}
Wed Sep 13 19:55:30 AEST 2017,56318459,BasicCard,MC10006,{[100,Other,#Description,10.0],[101,Motors,#Description,10.0],[102,Electronics,#Description,100.0],[103,Fashion,#Description,300.0],[104,Toys,#Description,500.0],[105,Deals,#Description,50.0]}
Wed Sep 13 19:55:30 AEST 2017,39386575,BasicCard,MC10006,{[100,Other,#Description,100.0],[101,Motors,#Description,500.0],[102,Electronics,#Description,20.0],[103,Fashion,#Description,200.0],[104,Toys,#Description,300.0],[105,Deals,#Description,100.0]}
Wed Sep 13 19:55:30 AEST 2017,21390872,PremiumCard,MC10007,{[100,Other,#Description,10.0],[101,Motors,#Description,500.0],[102,Electronics,#Description,80.0],[103,Fashion,#Description,20.0],[104,Toys,#Description,60.0],[105,Deals,#Description,100.0]}
Wed Sep 13 19:55:30 AEST 2017,86587903,PremiumCard,MC10007,{[100,Other,#Description,80.0],[101,Motors,#Description,400.0],[102,Electronics,#Description,10.0],[103,Fashion,#Description,100.0],[104,Toys,#Description,30.0],[105,Deals,#Description,400.0]}
Wed Sep 13 19:55:30 AEST 2017,30790404,PremiumCard,MC10007,{[100,Other,#Description,0.0],[101,Motors,#Description,80.0],[102,Electronics,#Description,20.0],[103,Fashion,#Description,80.0],[104,Toys,#Description,400.0],[105,Deals,#Description,500.0]}
Wed Sep 13 19:55:30 AEST 2017,22891676,AnonCard,MC10008,{[100,Other,#Description,90.0],[101,Motors,#Description,500.0],[102,Electronics,#Description,200.0],[103,Fashion,#Description,0.0],[104,Toys,#Description,50.0],[105,Deals,#Description,100.0]}
Wed Sep 13 19:55:30 AEST 2017,82906999,AnonCard,MC10008,{[100,Other,#Description,40.0],[101,Motors,#Description,20.0],[102,Electronics,#Description,10.0],[103,Fashion,#Description,0.0],[104,Toys,#Description,90.0],[105,Deals,#Description,60.0]}
Wed Sep 13 19:55:30 AEST 2017,75854885,PremiumCard,MC10012,{[100,Other,#Description,400.0],[101,Motors,#Description,300.0],[102,Electronics,#Description,80.0],[103,Fashion,#Description,70.0],[104,Toys,#Description,50.0],[105,Deals,#Description,90.0]}
Wed Sep 13 19:55:30 AEST 2017,15410518,PremiumCard,MC10012,{[100,Other,#Description,20.0],[101,Motors,#Description,400.0],[102,Electronics,#Description,30.0],[103,Fashion,#Description,300.0],[104,Toys,#Description,30.0],[105,Deals,#Description,0.0]}
Wed Sep 13 19:55:30 AEST 2017,51723957,PremiumCard,MC10012,{[100,Other,#Description,70.0],[101,Motors,#Description,50.0],[102,Electronics,#Description,10.0],[103,Fashion,#Description,300.0],[104,Toys,#Description,500.0],[105,Deals,#Description,30.0]}
Wed Sep 13 19:55:30 AEST 2017,74167414,PremiumCard,MC10013,{[100,Other,#Description,30.0],[101,Motors,#Description,100.0],[102,Electronics,#Description,30.0],[103,Fashion,#Description,0.0],[104,Toys,#Description,40.0],[105,Deals,#Description,30.0]}
Wed Sep 13 19:55:30 AEST 2017,24936661,PremiumCard,MC10013,{[100,Other,#Description,60.0],[101,Motors,#Description,40.0],[102,Electronics,#Description,300.0],[103,Fashion,#Description,10.0],[104,Toys,#Description,20.0],[105,Deals,#Description,30.0]}
Wed Sep 13 19:55:30 AEST 2017,26816715,PremiumCard,MC10005,{[100,Other,#Description,70.0],[101,Motors,#Description,500.0],[102,Electronics,#Description,90.0],[103,Fashion,#Description,400.0],[104,Toys,#Description,400.0],[105,Deals,#Description,70.0]}
Wed Sep 13 19:55:30 AEST 2017,58757648,PremiumCard,MC10005,{[100,Other,#Description,200.0],[101,Motors,#Description,90.0],[102,Electronics,#Description,30.0],[103,Fashion,#Description,90.0],[104,Toys,#Description,20.0],[105,Deals,#Description,70.0]}
Wed Sep 13 19:55:30 AEST 2017,45191890,Cash,null,{[100,Other,#Description,80.0],[101,Motors,#Description,10.0],[102,Electronics,#Description,400.0],[103,Fashion,#Description,10.0],[104,Toys,#Description,40.0],[105,Deals,#Description,100.0]}
Wed Sep 13 19:55:30 AEST 2017,67615838,PremiumCard,MC10005,{[100,Other,#Description,20.0],[101,Motors,#Description,100.0],[102,Electronics,#Description,400.0],[103,Fashion,#Description,60.0],[104,Toys,#Description,500.0],[105,Deals,#Description,80.0]}
Wed Sep 13 19:55:30 AEST 2017,82332784,PremiumCard,MC10005,{[100,Other,#Description,70.0],[101,Motors,#Description,50.0],[102,Electronics,#Description,40.0],[103,Fashion,#Description,500.0],[104,Toys,#Description,30.0],[105,Deals,#Description,90.0]}
Wed Sep 13 19:55:30 AEST 2017,66732677,Cash,null,{[100,Other,#Description,40.0],[101,Motors,#Description,400.0],[102,Electronics,#Description,500.0],[103,Fashion,#Description,60.0],[104,Toys,#Description,70.0],[105,Deals,#Description,30.0]}
Wed Sep 13 19:55:30 AEST 2017,45967155,AnonCard,MC10017,{[100,Other,#Description,100.0],[101,Motors,#Description,0.0],[102,Electronics,#Description,500.0],[103,Fashion,#Description,500.0],[104,Toys,#Description,10.0],[105,Deals,#Description,300.0]}
Wed Sep 13 19:55:30 AEST 2017,87682792,AnonCard,MC10017,{[100,Other,#Description,200.0],[101,Motors,#Description,20.0],[102,Electronics,#Description,300.0],[103,Fashion,#Description,20.0],[104,Toys,#Description,80.0],[105,Deals,#Description,200.0]}
Wed Sep 13 19:55:30 AEST 2017,74669716,PremiumCard,MC10018,{[100,Other,#Description,40.0],[101,Motors,#Description,300.0],[102,Electronics,#Description,60.0],[103,Fashion,#Description,100.0],[104,Toys,#Description,10.0],[105,Deals,#Description,10.0]}
Wed Sep 13 19:55:30 AEST 2017,94759130,PremiumCard,MC10018,{[100,Other,#Description,200.0],[101,Motors,#Description,100.0],[102,Electronics,#Description,70.0],[103,Fashion,#Description,90.0],[104,Toys,#Description,20.0],[105,Deals,#Description,500.0]}
Wed Sep 13 19:55:30 AEST 2017,78028222,PremiumCard,MC10018,{[100,Other,#Description,400.0],[101,Motors,#Description,30.0],[102,Electronics,#Description,40.0],[103,Fashion,#Description,40.0],[104,Toys,#Description,10.0],[105,Deals,#Description,30.0]}
Wed Sep 13 19:55:30 AEST 2017,87737156,AnonCard,MC10017,{[100,Other,#Description,20.0],[101,Motors,#Description,90.0],[102,Electronics,#Description,10.0],[103,Fashion,#Description,30.0],[104,Toys,#Description,400.0],[105,Deals,#Description,40.0]}
Wed Sep 13 19:55:30 AEST 2017,27459001,AnonCard,MC10017,{[100,Other,#Description,60.0],[101,Motors,#Description,60.0],[102,Electronics,#Description,400.0],[103,Fashion,#Description,90.0],[104,Toys,#Description,10.0],[105,Deals,#Description,100.0]}
Wed Sep 13 19:55:30 AEST 2017,88986258,PremiumCard,MC10005,{[100,Other,#Description,100.0],[101,Motors,#Description,20.0],[102,Electronics,#Description,80.0],[103,Fashion,#Description,200.0],[104,Toys,#Description,200.0],[105,Deals,#Description,0.0]}
